date,sqft_backlog_rolling_year
2019-05-27,32852.78087591241
2019-05-28,32871.218832116785
2019-05-29,33600.89766423358
2019-05-30,33497.92686131387
2019-05-31,33511.945109489054
2019-06-01,33615.7873992674
2019-06-02,33615.7873992674
2019-06-03,33526.59839416058
2019-06-04,33481.740729927005
2019-06-05,33287.54
2019-06-06,33278.240729927005
2019-06-07,33274.08379562044
2019-06-08,33375.73978021978
2019-06-09,33375.73978021978
2019-06-10,35012.09142857143
2019-06-11,34997.94124542124
2019-06-12,34998.344175824175
2019-06-13,34384.53648351648
2019-06-14,34882.59142857143
2019-06-15,34677.02742647059
2019-06-16,34804.219409594094
2019-06-17,34839.51830258303
2019-06-18,34894.85778597786
2019-06-19,34906.285830258304
2019-06-20,34809.11239852398
2019-06-21,34839.98324723247
2019-06-22,34856.778
2019-06-23,34856.778
2019-06-24,34751.79357933579
2019-06-25,34856.952250922506
2019-06-26,34138.581402214026
2019-06-27,34464.06110701107
2019-06-28,37214.182878228785
2019-06-29,37286.7242962963
2019-06-30,37286.7242962963
2019-07-01,37285.54450184502
2019-07-02,37293.51867158672
2019-07-03,37397.599852398525
2019-07-04,37535.28725925926
2019-07-05,37530.42059259259
2019-07-06,37391.27345724907
2019-07-07,37391.27345724907
2019-07-08,37401.154498141266
2019-07-09,37354.176802973976
2019-07-10,37335.25486988848
2019-07-11,37284.21026022305
2019-07-12,37270.95003717472
2019-07-13,37312.8976119403
2019-07-14,37451.71745318352
2019-07-15,37330.27074626866
2019-07-16,37301.267014925375
2019-07-17,37306.86029850746
2019-07-18,37177.81552238806
2019-07-19,37110.12895522388
2019-07-20,37228.028314606745
2019-07-21,37228.028314606745
2019-07-22,37240.80734082397
2019-07-23,37207.784868913855
2019-07-24,39119.183745318354
2019-07-25,39096.74179775281
2019-07-26,39080.333558052436
2019-07-27,39117.5152631579
2019-07-28,39117.5152631579
2019-07-29,38999.629438202246
2019-07-30,38878.89161048689
2019-07-31,38800.4608988764
2019-08-01,38775.03393258427
2019-08-02,38742.2661423221
2019-08-03,38855.16187969925
2019-08-04,38855.16187969925
2019-08-05,38907.263383458645
2019-08-06,38890.42127819549
2019-08-07,38913.12804511278
2019-08-08,37614.39496240601
2019-08-09,37635.69947368421
2019-08-10,37760.14362264151
2019-08-11,37760.14362264151
2019-08-12,37794.71720754717
2019-08-13,37761.51343396227
2019-08-14,37840.215320754716
2019-08-15,37832.007773584904
2019-08-16,37826.3360754717
2019-08-17,37913.11386363636
2019-08-18,37913.11386363636
2019-08-19,37962.606287878785
2019-08-20,37958.6731060606
2019-08-21,37981.19204545455
2019-08-22,37597.16742424243
2019-08-23,37690.49318181818
2019-08-24,37782.29353612167
2019-08-25,37782.29353612167
2019-08-26,37671.92878787879
2019-08-27,37924.114393939395
2019-08-28,38063.22803030303
2019-08-29,38054.8946969697
2019-08-30,38050.46666666667
2019-08-31,38138.14904942966
2019-09-01,38138.14904942966
2019-09-02,38138.14904942966
2019-09-03,38070.6106060606
2019-09-04,38030.02348484848
2019-09-05,38020.32765151515
2019-09-06,38150.07765151515
2019-09-07,38255.7927756654
2019-09-08,38255.7927756654
2019-09-09,38149.744318181816
2019-09-10,38161.27840909091
2019-09-11,38235.755681818184
2019-09-12,38310.27462121212
2019-09-13,38258.11553030303
2019-09-14,38272.91825095057
2019-09-15,38272.91825095057
2019-09-16,38312.29087452471
2019-09-17,38330.10076045628
2019-09-18,38000.344106463876
2019-09-19,38010.416349809886
2019-09-20,38020.446768060836
2019-09-21,38106.692748091606
2019-09-22,37963.59505703422
2019-09-23,38005.45437262357
2019-09-24,37976.5
2019-09-25,37989.98669201521
2019-09-26,37677.38212927757
2019-09-27,37755.549429657796
2019-09-28,37238.44465648855
2019-09-29,37100.998098859316
2019-09-30,37239.74618320611
2019-10-01,37273.524809160306
2019-10-02,37200.05152671756
2019-10-03,36903.681297709925
2019-10-04,36950.498091603054
2019-10-05,36960.65325670498
2019-10-06,36960.65325670498
2019-10-07,36822.54389312977
2019-10-08,36830.05534351145
2019-10-09,36847.501908396946
2019-10-10,36821.62022900763
2019-10-11,36778.501908396946
2019-10-12,36819.944444444445
2019-10-13,36819.944444444445
2019-10-14,37379.77671755725
2019-10-15,37440.61641221374
2019-10-16,37479.673664122136
2019-10-17,37457.204198473286
2019-10-18,36911.44847328244
2019-10-19,36647.53831417624
2019-10-20,36647.53831417624
2019-10-21,36650.73371647509
2019-10-22,36650.99808429119
2019-10-23,36651.61111111111
2019-10-24,36648.818007662834
2019-10-25,36698.61111111111
2019-10-26,36588.48653846154
2019-10-27,36588.48653846154
2019-10-28,36623.05576923077
2019-10-29,36629.225
2019-10-30,36633.91346153846
2019-10-31,36905.998076923075
2019-11-01,36949.79615384615
2019-11-02,37064.73359073359
2019-11-03,36924.230769230766
2019-11-04,36969.06153846154
2019-11-05,38005.46153846154
2019-11-06,37978.95769230769
2019-11-07,38053.18461538461
2019-11-08,38182.915384615386
2019-11-09,38320.3861003861
2019-11-10,38320.3861003861
2019-11-11,38199.515384615384
2019-11-12,38065.0
2019-11-13,38069.704980842915
2019-11-14,38277.55172413793
2019-11-15,38266.555555555555
2019-11-16,38329.70384615385
2019-11-17,38329.70384615385
2019-11-18,38370.10384615385
2019-11-19,39415.58076923077
2019-11-20,39449.00384615385
2019-11-21,39522.903846153844
2019-11-22,39541.24521072797
2019-11-23,39541.24521072797
2019-11-24,39541.24521072797
2019-11-25,39436.064885496184
2019-11-26,41027.70610687023
2019-11-27,41196.63740458015
2019-11-28,41306.685823754786
2019-11-29,41439.56153846154
2019-11-30,41556.38223938224
2019-12-01,41556.38223938224
2019-12-02,41429.192307692305
2019-12-03,41554.873076923075
2019-12-04,41579.86461538461
2019-12-05,41450.81076923077
2019-12-06,41840.053076923075
2019-12-07,41956.234749034746
2019-12-08,41956.234749034746
2019-12-09,41972.587692307694
2019-12-10,41969.622307692305
2019-12-11,42011.25692307692
2019-12-12,42354.21846153846
2019-12-13,42395.46846153846
2019-12-14,42471.404633204635
2019-12-15,42471.404633204635
2019-12-16,42996.99153846154
2019-12-17,42747.518461538464
2019-12-18,42734.51076923077
2019-12-19,42653.7945945946
2019-12-20,43006.42393822394
2019-12-21,43071.32868217054
2019-12-22,43071.32868217054
2019-12-23,43555.95658914729
2019-12-24,43553.87906976744
2019-12-25,43553.87906976744
2019-12-26,43465.42558139535
2019-12-27,43701.693023255815
2019-12-28,43842.44280155642
2019-12-29,43842.44280155642
2019-12-30,43984.71240310078
2019-12-31,43973.30542635659
2020-01-01,43973.30542635659
2020-01-02,44095.014785992214
2020-01-03,42265.97587548638
2020-01-04,42237.24140625
2020-01-05,42237.24140625
2020-01-06,42101.73073929961
2020-01-07,42007.01089494163
2020-01-08,42074.41167315175
2020-01-09,42034.92140077821
2020-01-10,41349.8046692607
2020-01-11,40814.14765625
2020-01-12,40659.43501945525
2020-01-13,40533.91395348837
2020-01-14,40490.96434108527
2020-01-15,40367.2976744186
2020-01-16,40435.73073929961
2020-01-17,40430.3299610895
2020-01-18,40575.784375
2020-01-19,40575.784375
2020-01-20,40575.784375
2020-01-21,40467.89805447471
2020-01-22,40312.60233463035
2020-01-23,40229.73073929961
2020-01-24,40219.84747081712
2020-01-25,40351.55390625
2020-01-26,40509.003137254906
2020-01-27,40395.5109375
2020-01-28,40430.419140625
2020-01-29,40381.579296875
2020-01-30,40264.712109375
2020-01-31,40317.278515625
2020-02-01,40305.700390625
2020-02-02,40305.700390625
2020-02-03,40195.60428015564
2020-02-04,40209.160700389104
2020-02-05,39824.456420233466
2020-02-06,39786.145703125
2020-02-07,39745.341015625
2020-02-08,39863.75019607843
2020-02-09,39863.75019607843
2020-02-10,39821.794140625
2020-02-11,39815.266796875
2020-02-12,40951.614453125
2020-02-13,40528.87960784314
2020-02-14,40795.79725490196
2020-02-15,40911.17834645669
2020-02-16,40911.17834645669
2020-02-17,40911.17834645669
2020-02-18,40820.279607843135
2020-02-19,39509.58549019608
2020-02-20,39449.06784313726
2020-02-21,39663.18156862745
2020-02-22,39768.91456692913
2020-02-23,39768.91456692913
2020-02-24,39984.28070866142
2020-02-25,39378.92244094488
2020-02-26,39558.54448818898
2020-02-27,39514.74921259843
2020-02-28,39651.37519685039
2020-02-29,39765.90632411067
2020-03-01,39765.90632411067
2020-03-02,39657.01692913386
2020-03-03,39735.26299212599
2020-03-04,39734.19683794466
2020-03-05,39712.51699604743
2020-03-06,39702.79367588933
2020-03-07,39790.21349206349
2020-03-08,39948.12669322709
2020-03-09,41907.26111111111
2020-03-10,41983.01904761905
2020-03-11,41983.991269841266
2020-03-12,41974.00714285715
2020-03-13,42231.328571428574
2020-03-14,42386.786055776895
2020-03-15,42386.786055776895
2020-03-16,42409.59246031746
2020-03-17,42408.929761904765
2020-03-18,42405.01309523809
2020-03-19,42536.86175298805
2020-03-20,42620.2612
2020-03-21,42743.28232931727
2020-03-22,42743.28232931727
2020-03-23,42743.28232931727
2020-03-24,42719.892771084335
2020-03-25,42143.60361445783
2020-03-26,42277.54556451613
2020-03-27,42442.73400809716
2020-03-28,42565.61504065041
2020-03-29,42565.61504065041
2020-03-30,42571.41178861789
2020-03-31,42732.90326530612
2020-04-01,42673.14408163265
2020-04-02,42835.197950819675
2020-04-03,42996.79135802469
2020-04-04,43098.87314049587
2020-04-05,43098.87314049587
2020-04-06,43098.87314049587
2020-04-07,43083.24917355372
2020-04-08,43032.034439834024
2020-04-09,43172.42625
2020-04-10,43338.766945606694
2020-04-11,43379.15672268908
2020-04-12,43379.15672268908
2020-04-13,43205.582845188284
2020-04-14,46684.04728033473
2020-04-15,46679.026359832635
2020-04-16,46488.44476987448
2020-04-17,46639.354201680675
2020-04-18,46805.11518987342
2020-04-19,46805.11518987342
2020-04-20,46805.11518987342
2020-04-21,46759.89578059072
2020-04-22,40882.32616033755
2020-04-23,40981.98860759494
2020-04-24,40998.591983122365
2020-04-25,41149.48855932203
2020-04-26,40976.705907173
2020-04-27,40861.86680672269
2020-04-28,40935.37100840336
2020-04-29,40941.009663865545
2020-04-30,40934.139915966385
2020-05-01,40766.67773109244
2020-05-02,40923.49071729958
2020-05-03,40923.49071729958
2020-05-04,40882.58529411765
2020-05-05,40862.20294117647
2020-05-06,40870.91302521009
2020-05-07,40870.69453781513
2020-05-08,40844.19033613445
2020-05-09,40927.343037974686
2020-05-10,40927.343037974686
2020-05-11,40784.68193277311
2020-05-12,40819.18193277311
2020-05-13,40876.08109243697
2020-05-14,40847.10210084033
2020-05-15,40856.57899159664
2020-05-16,40950.04135021097
2020-05-17,40950.04135021097
2020-05-18,40974.269198312235
2020-05-19,40982.04978902954
2020-05-20,40988.71223628692
2020-05-21,41002.25232067511
2020-05-22,40958.450632911394
2020-05-23,41097.28305084746
2020-05-24,41097.28305084746
2020-05-25,41097.28305084746
2020-05-26,40940.78396624472
2020-05-27,40964.01181434599
2020-05-28,40209.12573839662
2020-05-29,41671.771308016876
2020-05-30,41791.90169491526
2020-05-31,41791.90169491526
2020-06-01,42204.60675105485
2020-06-02,42180.546624472576
2020-06-03,42161.34831223629
2020-06-04,42256.49599156118
2020-06-05,42624.92215189873
2020-06-06,42640.89683544304
2020-06-07,42640.89683544304
2020-06-08,42648.04432773109
2020-06-09,40901.32584033613
2020-06-10,40938.33424369748
2020-06-11,40831.6493697479
2020-06-12,40782.42878151261
2020-06-13,40340.75548523207
2020-06-14,40340.75548523207
2020-06-15,40222.390966386556
2020-06-16,40225.33214285714
2020-06-17,40481.36155462185
2020-06-18,40457.52962184874
2020-06-19,40558.67109704641
2020-06-20,40658.462076271186
2020-06-21,40658.462076271186
2020-06-22,40500.78080168776
2020-06-23,40551.74282700422
2020-06-24,40477.60780590717
2020-06-25,40463.87784810126
2020-06-26,40028.5529535865
2020-06-27,36840.02552742616
2020-06-28,36686.369957983195
2020-06-29,36605.06715481172
2020-06-30,36514.7910041841
2020-07-01,36493.129916317994
2020-07-02,36372.732426778246
2020-07-03,36246.050208333334
2020-07-04,36389.25962343096
2020-07-05,36389.25962343096
2020-07-06,36251.03770833334
2020-07-07,36332.346041666664
2020-07-08,36298.56270833333
2020-07-09,36314.941875
2020-07-10,36316.191875
2020-07-11,36304.658541666664
2020-07-12,36304.658541666664
2020-07-13,36206.32385892116
2020-07-14,36476.00020746888
2020-07-15,36469.91721991701
2020-07-16,36449.2367219917
2020-07-17,36459.57282157677
2020-07-18,36417.95041493776
2020-07-19,36417.95041493776
2020-07-20,36350.09938016529
2020-07-21,36367.51260330578
2020-07-22,36388.3597107438
2020-07-23,34480.97128099173
2020-07-24,34476.388636363634
2020-07-25,34601.88817427386
2020-07-26,34601.88817427386
2020-07-27,34557.45888429752
2020-07-28,34546.12417355372
2020-07-29,34670.26260330578
2020-07-30,34691.853512396694
2020-07-31,35089.91549586777
2020-08-01,35206.99398340249
2020-08-02,35063.93409090909
2020-08-03,35020.946707818934
2020-08-04,34977.16069958848
2020-08-05,35049.5475308642
2020-08-06,34981.86851851852
2020-08-07,34999.275925925926
2020-08-08,34965.02078189301
2020-08-09,34823.668237704915
2020-08-10,34692.88591836735
2020-08-11,34737.31448979592
2020-08-12,34795.13897959184
2020-08-13,34801.34714285714
2020-08-14,34867.057346938775
2020-08-15,34995.918237704915
2020-08-16,34869.069591836735
2020-08-17,34970.6099593496
2020-08-18,35105.28882113821
2020-08-19,35083.532723577235
2020-08-20,35078.17906504065
2020-08-21,35056.40467479675
2020-08-22,34938.11605691057
2020-08-23,34938.11605691057
2020-08-24,34935.26133603239
2020-08-25,35150.56497975709
2020-08-26,35054.93744939271
2020-08-27,34968.1479757085
2020-08-28,34977.54068825911
2020-08-29,35104.02256097561
2020-08-30,34963.47995951417
2020-08-31,34839.10302419355
2020-09-01,35003.0062248996
2020-09-02,35023.47208835341
2020-09-03,35019.684939759034
2020-09-04,35027.460040160644
2020-09-05,34996.663508064514
2020-09-06,34996.663508064514
2020-09-07,34996.663508064514
2020-09-08,34971.586895161294
2020-09-09,34987.332862903226
2020-09-10,34899.715927419355
2020-09-11,34910.530443548385
2020-09-12,34940.09495967742
2020-09-13,34940.09495967742
2020-09-14,34829.18293172691
2020-09-15,34845.96606425703
2020-09-16,34877.44397590362
2020-09-17,34633.861646586345
2020-09-18,34695.4640562249
2020-09-19,34679.86967871486
2020-09-20,34545.5902
2020-09-21,34731.1422
2020-09-22,34782.8982
2020-09-23,34953.2462
2020-09-24,35047.1062
2020-09-25,35042.7142
2020-09-26,35086.66887550201
2020-09-27,34948.6062
2020-09-28,35000.7902
2020-09-29,34929.404581673305
2020-09-30,34929.23725099602
2020-10-01,36853.32490039841
2020-10-02,36809.36474103585
2020-10-03,36881.0982
2020-10-04,36881.0982
2020-10-05,36912.81892430279
2020-10-06,36955.99820717132
2020-10-07,36949.245219123506
2020-10-08,36979.181474103585
2020-10-09,37017.59581673307
2020-10-10,37136.0542
2020-10-11,36989.24920318725
2020-10-12,36852.69265873016
2020-10-13,36183.3871031746
2020-10-14,36124.83551587302
2020-10-15,36183.430753968256
2020-10-16,36499.52202380952
2020-10-17,36601.95438247012
2020-10-18,36458.117261904765
2020-10-19,36405.23537549407
2020-10-20,36438.32628458498
2020-10-21,36615.768972332015
2020-10-22,36636.986363636366
2020-10-23,36619.89940711462
2020-10-24,36361.49624505929
2020-10-25,36219.801377952754
2020-10-26,36268.38254901961
2020-10-27,36285.01
2020-10-28,36275.131568627454
2020-10-29,36285.07666666667
2020-10-30,35298.3237254902
2020-10-31,35256.61980392157
2020-11-01,35256.61980392157
2020-11-02,35353.65901960784
2020-11-03,35347.47862745098
2020-11-04,34300.14921568627
2020-11-05,38325.949215686276
2020-11-06,38476.31
2020-11-07,38324.27470588235
2020-11-08,38324.27470588235
2020-11-09,38228.2775390625
2020-11-10,38974.5041015625
2020-11-11,38980.4611328125
2020-11-12,38986.6095703125
2020-11-13,39120.0978515625
2020-11-14,39115.0744140625
2020-11-15,38980.79396887159
2020-11-16,39938.643604651166
2020-11-17,40081.74437984496
2020-11-18,38921.77151162791
2020-11-19,38876.66686046511
2020-11-20,38875.74727626459
2020-11-21,38740.52937743191
2020-11-22,38598.06996124031
2020-11-23,38982.85347490347
2020-11-24,38963.93069498069
2020-11-25,37367.35154440154
2020-11-26,37187.82644787645
2020-11-27,37059.70019230769
2020-11-28,36922.37183908046
2020-11-29,36788.79026717557
2020-11-30,37359.13707224335
2020-12-01,37410.18269961977
2020-12-02,37280.31197718631
2020-12-03,37263.25950570342
2020-12-04,37277.757604562736
2020-12-05,36875.329198473286
2020-12-06,36875.329198473286
2020-12-07,36794.77661596958
2020-12-08,36688.64733840304
2020-12-09,36611.74144486692
2020-12-10,36585.467680608366
2020-12-11,36229.631178707226
2020-12-12,36170.334600760456
2020-12-13,36170.334600760456
2020-12-14,36097.67424242424
2020-12-15,35480.22348484849
2020-12-16,35411.44696969697
2020-12-17,35447.15909090909
2020-12-18,35376.72830188679
2020-12-19,34978.94716981132
2020-12-20,34978.94716981132
2020-12-21,34870.917293233084
2020-12-22,34444.34962406015
2020-12-23,34505.68421052631
2020-12-24,34401.153558052436
2020-12-25,34529.57142857143
2020-12-26,34413.25283018868
2020-12-27,34335.05639097744
2020-12-28,34301.28838951311
2020-12-29,34010.04868913857
2020-12-30,34042.3670411985
2020-12-31,33918.477611940296
2021-01-01,33918.477611940296
2021-01-02,34008.168539325845
2021-01-03,34008.168539325845
2021-01-04,33888.90298507463
2021-01-05,33907.24253731343
2021-01-06,33887.32835820896
2021-01-07,33819.34701492537
2021-01-08,33823.235074626864
2021-01-09,33946.50936329588
2021-01-10,33946.50936329588
2021-01-11,33949.68164794007
2021-01-12,33925.50561797753
2021-01-13,33966.38951310862
2021-01-14,33925.24344569288
2021-01-15,33861.69402985075
2021-01-16,33850.100746268654
2021-01-17,33850.100746268654
2021-01-18,33733.078066914495
2021-01-19,33621.90740740741
2021-01-20,33576.02222222222
2021-01-21,33578.2
2021-01-22,33575.87037037037
2021-01-23,33593.585185185184
2021-01-24,33472.30996309963
2021-01-25,33388.95955882353
2021-01-26,33359.11029411765
2021-01-27,33337.439338235294
2021-01-28,33289.373161764706
2021-01-29,33531.09742647059
2021-01-30,33470.38419117647
2021-01-31,33465.94669117647
2021-02-01,33399.5293040293
2021-02-02,33370.82600732601
2021-02-03,33474.27655677656
2021-02-04,33395.25091575092
2021-02-05,33277.17335766424
2021-02-06,33279.06751824817
2021-02-07,33160.85636363636
2021-02-08,33170.36775362319
2021-02-09,33169.038043478264
2021-02-10,33131.09601449275
2021-02-11,32307.646739130436
2021-02-12,32199.980144404333
2021-02-13,32067.795289855072
2021-02-14,32067.795289855072
2021-02-15,32067.795289855072
2021-02-16,31962.861010830326
2021-02-17,32013.705776173287
2021-02-18,31975.951263537907
2021-02-19,31987.781588447655
2021-02-20,31731.46389891697
2021-02-21,31731.46389891697
2021-02-22,31677.012589928057
2021-02-23,31577.242805755395
2021-02-24,31426.426258992808
2021-02-25,31310.890287769784
2021-02-26,31325.841726618706
2021-02-27,31219.938628158845
2021-02-28,31110.456834532375
2021-03-01,31070.594982078852
2021-03-02,31771.88888888889
2021-03-03,31724.7688172043
2021-03-04,31629.355357142857
2021-03-05,31679.65892857143
2021-03-06,31746.3853046595
2021-03-07,31746.3853046595
2021-03-08,31687.933928571427
2021-03-09,29815.823214285716
2021-03-10,29797.04464285714
2021-03-11,29783.980357142857
2021-03-12,29800.866071428572
2021-03-13,29571.280357142856
2021-03-14,29571.280357142856
2021-03-15,29549.279359430606
2021-03-16,30355.774021352314
2021-03-17,30456.222419928825
2021-03-18,30528.6743772242
2021-03-19,30782.817375886523
2021-03-20,30678.496466431094
2021-03-21,30678.496466431094
2021-03-22,30609.163732394365
2021-03-23,30518.48245614035
2021-03-24,30526.780701754386
2021-03-25,30545.47192982456
2021-03-26,31041.078671328672
2021-03-27,31041.078671328672
2021-03-28,30934.493031358885
2021-03-29,30874.421875
2021-03-30,30912.026041666668
2021-03-31,30833.40311418685
2021-04-01,30873.482698961936
2021-04-02,31055.256896551724
2021-04-03,30949.819587628866
2021-04-04,30949.819587628866
2021-04-05,30852.45719178082
2021-04-06,30776.663822525596
2021-04-07,30898.943686006827
2021-04-08,30855.767006802722
2021-04-09,31559.63559322034
2021-04-10,31455.342905405407
2021-04-11,31455.342905405407
2021-04-12,31360.70202020202
2021-04-13,31389.79292929293
2021-04-14,28134.021885521885
2021-04-15,28144.223905723906
2021-04-16,28149.257575757576
2021-04-17,28058.474832214764
2021-04-18,28058.474832214764
2021-04-19,28010.098662207358
2021-04-20,28377.578333333335
2021-04-21,29524.621666666666
2021-04-22,28463.791666666668
2021-04-23,28373.868333333332
2021-04-24,28433.623745819397
2021-04-25,28433.623745819397
2021-04-26,28554.57023411371
2021-04-27,28530.165551839465
2021-04-28,28493.222408026755
2021-04-29,28500.376254180603
2021-04-30,28507.40635451505
2021-05-01,28508.35618729097
2021-05-02,28508.35618729097
2021-05-03,28436.15166666667
2021-05-04,28349.278333333332
2021-05-05,29443.628333333334
2021-05-06,29428.218333333334
2021-05-07,30387.735
2021-05-08,30377.325
2021-05-09,30377.325
2021-05-10,30323.45348837209
2021-05-11,30319.646179401992
2021-05-12,30319.124584717607
2021-05-13,30269.566445182725
2021-05-14,30298.812292358805
2021-05-15,30376.883333333335
2021-05-16,30277.415282392027
2021-05-17,30182.950331125827
2021-05-18,30175.192052980132
2021-05-19,30323.880794701985
2021-05-20,30646.30463576159
2021-05-21,30596.07284768212
2021-05-22,30583.847682119205
2021-05-23,30484.808580858087
2021-05-24,30401.424342105263
2021-05-25,30311.632786885246
2021-05-26,30339.045901639343
2021-05-27,30347.39344262295
2021-05-28,30345.747540983608
2021-05-29,29288.39144736842
2021-05-30,29208.826229508195
2021-05-31,29120.735294117647
2021-06-01,28675.401960784315
2021-06-02,28702.765522875816
2021-06-03,28745.906045751635
2021-06-04,28684.863562091505
2021-06-05,28379.053104575163
2021-06-06,28418.420491803277
2021-06-07,28349.945261437908
2021-06-08,28213.92565359477
2021-06-09,28161.608660130718
2021-06-10,28167.275326797386
2021-06-11,28747.441993464054
2021-06-12,28830.96475409836
2021-06-13,28830.96475409836
2021-06-14,28845.510620915033
2021-06-15,28914.455065359478
2021-06-16,28962.827614379086
2021-06-17,28745.337418300653
2021-06-18,28819.98442622951
2021-06-19,28727.033496732027
2021-06-20,28727.033496732027
2021-06-21,28658.4828990228
2021-06-22,28670.245114006513
2021-06-23,28660.453583061888
2021-06-24,28667.935667752445
2021-06-25,28683.99429967427
2021-06-26,28679.411237785018
2021-06-27,28678.00407166124
2021-06-28,28798.460097719868
2021-06-29,29214.544788273615
2021-06-30,29639.19299674267
2021-07-01,29668.981270358305
2021-07-02,29664.02361563518
2021-07-03,29741.458333333332
2021-07-04,29651.264657980457
2021-07-05,29651.264657980457
2021-07-06,29664.248371335503
2021-07-07,29629.271172638437
2021-07-08,29670.0171009772
2021-07-09,29746.02361563518
2021-07-10,29769.945439739415
2021-07-11,29772.394951140064
2021-07-12,29848.30275974026
2021-07-13,29842.267045454544
2021-07-14,29665.715097402597
2021-07-15,29648.883928571428
2021-07-16,29675.166396103898
2021-07-17,29659.403409090908
2021-07-18,29661.848214285714
2021-07-19,29637.576860841426
2021-07-20,29676.046116504855
2021-07-21,29755.3784789644
2021-07-22,29763.10339805825
2021-07-23,29664.216666666667
2021-07-24,29735.993344155842
2021-07-25,29640.76359223301
2021-07-26,29601.822419354838
2021-07-27,29568.50629032258
2021-07-28,29644.122419354837
2021-07-29,29644.87564516129
2021-07-30,30007.343387096775
2021-07-31,29716.59822580645
2021-08-01,29716.59822580645
2021-08-02,29823.245
2021-08-03,29814.48693548387
2021-08-04,29825.057903225807
2021-08-05,29918.88693548387
2021-08-06,29905.845
2021-08-07,29839.22241935484
2021-08-08,29828.661129032258
2021-08-09,29923.793387096775
2021-08-10,29980.812741935482
2021-08-11,30048.377258064516
2021-08-12,29959.39016129032
2021-08-13,29929.980483870968
2021-08-14,29961.876860841425
2021-08-15,29961.876860841425
2021-08-16,29976.70210355987
2021-08-17,30190.161650485436
2021-08-18,30047.70857605178
2021-08-19,30970.850970873787
2021-08-20,30970.77653721683
2021-08-21,31042.856980519482
2021-08-22,31141.863029315962
2021-08-23,31094.194642857143
2021-08-24,31022.5387987013
2021-08-25,30869.084253246754
2021-08-26,30707.81801948052
2021-08-27,30728.3375
2021-08-28,30767.944462540716
2021-08-29,30767.944462540716
2021-08-30,30780.27996742671
2021-08-31,31118.511237785016
2021-09-01,32474.628501628664
2021-09-02,32417.781596091205
2021-09-03,32430.40048859935
2021-09-04,32406.82068403909
2021-09-05,32303.012824675323
2021-09-06,32303.012824675323
2021-09-07,32225.090453074434
2021-09-08,32278.304045307443
2021-09-09,32417.304045307443
2021-09-10,32448.171359223303
2021-09-11,32463.7400974026
2021-09-12,32509.889087947882
2021-09-13,32441.824512987012
2021-09-14,32601.863474025973
2021-09-15,32594.21737012987
2021-09-16,32572.418668831167
2021-09-17,32540.80503246753
2021-09-18,32470.811525974026
2021-09-19,32470.20762987013
2021-09-20,32489.756331168832
2021-09-21,32361.382954545454
2021-09-22,33954.23035714286
2021-09-23,33886.25633116883
2021-09-24,34166.43814935065
2021-09-25,34269.62524429968
2021-09-26,34269.62524429968
2021-09-27,34296.986807817586
2021-09-28,34333.654560260584
2021-09-29,34413.814169381105
2021-09-30,34389.87931596091
2021-10-01,32834.8174267101
2021-10-02,32926.04885620915
2021-10-03,32926.04885620915
2021-10-04,32871.895602605866
2021-10-05,33743.45912052117
2021-10-06,33872.61221498371
2021-10-07,33917.44609120521
2021-10-08,33876.915146579806
2021-10-09,33847.47540716612
2021-10-10,33847.47540716612
2021-10-11,33902.915146579806
2021-10-12,33922.60570032573
2021-10-13,33880.42328990228
2021-10-14,33922.70830618893
2021-10-15,33853.4835504886
2021-10-16,33594.65618892508
2021-10-17,33594.65618892508
2021-10-18,33703.28251633987
2021-10-19,33656.243300653594
2021-10-20,33631.53741830066
2021-10-21,33659.79558823529
2021-10-22,33656.10277777778
2021-10-23,33652.40996732026
2021-10-24,33657.20081699346
2021-10-25,33694.95245098039
2021-10-26,33540.92630718954
2021-10-27,33503.9295751634
2021-10-28,33488.11911764706
2021-10-29,33717.13872549019
2021-10-30,33813.80147540983
2021-10-31,33912.702138157896
2021-11-01,33848.74901639344
2021-11-02,33897.463770491806
2021-11-03,33909.78508196722
2021-11-04,33965.69655737705
2021-11-05,30759.39819672131
2021-11-06,30557.38836065574
2021-11-07,30656.840296052633
2021-11-08,30586.030983606557
2021-11-09,30608.21131147541
2021-11-10,29987.335901639344
2021-11-11,29977.76213114754
2021-11-12,29989.58180327869
2021-11-13,29753.172532894736
2021-11-14,29755.66595394737
2021-11-15,29764.702138157896
2021-11-16,28839.106743421053
2021-11-17,28711.93240131579
2021-11-18,28623.093585526316
2021-11-19,28600.43240131579
2021-11-20,28507.43098360656
2021-11-21,28569.76134868421
2021-11-22,28570.360032894736
2021-11-23,28164.754769736843
2021-11-24,28173.054111842106
2021-11-25,28222.902475247523
2021-11-26,28229.892574257425
2021-11-27,28310.537913907287
2021-11-28,28310.180298013245
2021-11-29,28367.65049668874
2021-11-30,27764.160430463577
2021-12-01,27793.882284768213
2021-12-02,27797.110761589403
2021-12-03,27795.713410596025
2021-12-04,27759.72334437086
2021-12-05,27759.72334437086
2021-12-06,27674.519636963698
2021-12-07,27641.704455445546
2021-12-08,27624.912376237622
2021-12-09,27629.540264026404
2021-12-10,27636.629372937292
2021-12-11,27615.243234323432
2021-12-12,27615.16072607261
2021-12-13,27765.36085526316
2021-12-14,27758.265460526316
2021-12-15,27802.637171052633
2021-12-16,27911.535197368423
2021-12-17,27870.383881578946
2021-12-18,27816.85427631579
2021-12-19,27903.65907590759
