date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2019-10-26,35007.33810810811,22.03886925795053,171.13972602739727,62466
2019-10-27,35007.34148648649,22.03886925795053,171.1123287671233,62456
2019-10-28,35036.87527027027,21.968309859154928,171.5205479452055,62605
2019-10-29,34904.611756756756,21.954225352112676,171.48219178082192,62591
2019-10-30,34831.858378378376,21.901408450704224,171.47123287671232,62587
2019-10-31,34406.64554054054,21.404929577464788,171.413698630137,62566
2019-11-01,34389.439459459456,21.401408450704224,171.3178082191781,62531
2019-11-02,34464.322305084745,21.448763250883392,170.85205479452054,62361
2019-11-03,34347.88878378378,21.448763250883392,170.6931506849315,62303
2019-11-04,34357.25027027027,21.452296819787986,171.2109589041096,62492
2019-11-05,34357.33135135135,21.459363957597173,171.12328767123287,62460
2019-11-06,34330.21648648649,21.434628975265017,171.1972602739726,62487
2019-11-07,34343.861756756756,21.445229681978798,171.06027397260274,62437
2019-11-08,34406.75702702703,21.48409893992933,171.07945205479453,62444
2019-11-09,34375.50027027027,21.54609929078014,170.33972602739726,62174
2019-11-10,34375.50027027027,21.54609929078014,170.35890410958905,62181
2019-11-11,34375.50027027027,21.54609929078014,170.4958904109589,62231
2019-11-12,34294.83528619529,21.487632508833922,170.95890410958904,62400
2019-11-13,34300.78141414141,21.498233215547703,170.9095890410959,62382
2019-11-14,34268.96323232323,21.448763250883392,170.76712328767124,62330
2019-11-15,34346.397575757575,21.501766784452297,170.83013698630137,62353
2019-11-16,34044.185454545455,21.21201413427562,170.35342465753425,62179
2019-11-17,34044.185454545455,21.21201413427562,170.07945205479453,62079
2019-11-18,34057.25952861953,21.1443661971831,170.65753424657535,62290
2019-11-19,34053.040673400676,21.1443661971831,170.66027397260274,62291
2019-11-20,34103.11474747475,21.18661971830986,170.7041095890411,62307
2019-11-21,34089.31424242424,21.18661971830986,170.72328767123287,62314
2019-11-22,34014.62023489933,21.13684210526316,171.26027397260273,62510
2019-11-23,33902.21682274248,21.062937062937063,171.23835616438356,62502
2019-11-24,33789.20943333333,21.062937062937063,171.26575342465753,62512
2019-11-25,33861.4961,21.178321678321677,171.8931506849315,62741
2019-11-26,33896.629433333335,21.18881118881119,171.86301369863014,62730
2019-11-27,33681.4961,20.895104895104897,171.65479452054794,62654
2019-11-28,33781.792073578596,20.96140350877193,170.8986301369863,62378
2019-11-29,33610.59140468227,20.750877192982458,170.46849315068494,62221
2019-11-30,33586.69173913044,20.743859649122808,169.7945205479452,61975
2019-12-01,33586.69173913044,20.743859649122808,169.6931506849315,61938
2019-12-02,33612.29709030101,20.750877192982458,170.37260273972603,62186
2019-12-03,33610.87903010033,20.750877192982458,170.44657534246576,62213
2019-12-04,33594.7954180602,20.743859649122808,170.5945205479452,62267
2019-12-05,33530.29040133779,20.712280701754388,170.33150684931508,62171
2019-12-06,33141.15662207358,20.466666666666665,170.36986301369862,62185
2019-12-07,33111.38739130435,20.43859649122807,170.2219178082192,62131
2019-12-08,33111.38739130435,20.43859649122807,170.2219178082192,62131
2019-12-09,34057.474347826086,21.18881118881119,170.7890410958904,62338
2019-12-10,34028.34391304348,21.167832167832167,170.62191780821917,62277
2019-12-11,33921.706789297656,21.153846153846153,170.6054794520548,62271
2019-12-12,34217.2352173913,21.136363636363637,170.54794520547946,62250
2019-12-13,34452.51949832776,21.157342657342657,170.55342465753424,62252
2019-12-14,34423.736889632106,21.143356643356643,169.8849315068493,62008
2019-12-15,34308.9911,21.143356643356643,169.7178082191781,61947
2019-12-16,34204.15724252492,21.076655052264808,170.3123287671233,62164
2019-12-17,34181.147275747506,21.027874564459932,170.51232876712328,62237
